"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id","days_since_hatch","F1_Genotype","dam_id","sire_id","lnEgg_mass","z_lnEggMass","series","hatch_since_start","z_hatch_since_start","z_days_since_hatch"
"ld0347",23,"2017-01-25","S1","2018-09-02",0,"TF",NA,"","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.769,32,-0.262664309476493,3.46573590279973,1679,585,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-09-02",67,0.801487093813528,2.56477877283962
"ld0347",23,"2017-01-25","S1","2018-11-12",0,"VF",NA,"e068","egg0146","2016-12-06",8.16,0.155,6.04,"Y","DEAD","2019-04-12",0.831,32.5,-0.185125484126689,3.48124008933569,1680,656,"E027_16_BABY_05","ld0057","ld0104",-1.86433016206289,0.344736820057077,"ld0347_2018-11-12",67,0.801487093813528,3.01544230670939
"ld0348",23,"2017-01-26","S1","2017-01-26",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.12,18.043,-2.12026353620009,2.89275779792616,1681,0,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-01-26",68,0.841636637204525,-1.14843485129869
"ld0348",23,"2017-01-26","S1","2017-02-10",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.149,20.392,-1.90380897303668,3.01514266707381,1682,15,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-02-10",68,0.841636637204525,-1.05322424555155
"ld0348",23,"2017-01-26","S1","2017-03-16",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.196,21.515,-1.62964061975162,3.06875036629056,1683,49,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-03-16",68,0.841636637204525,-0.837413539191377
"ld0348",23,"2017-01-26","S1","2017-04-13",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.253,22.896,-1.37436579025462,3.13096222281409,1684,77,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-04-13",68,0.841636637204525,-0.659687075130057
"ld0348",23,"2017-01-26","S1","2017-05-11",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.395,23.855,-0.928869514081015,3.17199383896807,1685,105,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-05-11",68,0.841636637204525,-0.481960611068736
"ld0348",23,"2017-01-26","S1","2017-05-23",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.339,25.135,-1.08175517160169,3.22426129714454,1686,117,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-05-23",68,0.841636637204525,-0.405792126471027
"ld0348",23,"2017-01-26","S1","2017-06-08",0,"JC","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.335,25.62,-1.09362474715707,3.24337329646859,1687,133,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-06-08",68,0.841636637204525,-0.304234147007415
"ld0348",23,"2017-01-26","S1","2017-08-07",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.392,26,-0.936493439191674,3.25809653802148,1688,193,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-08-07",68,0.841636637204525,0.0766082759811288
"ld0348",23,"2017-01-26","S1","2017-10-02",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.377,27,-0.975510091534126,3.29583686600433,1689,249,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-10-02",68,0.841636637204525,0.43206120410377
"ld0348",23,"2017-01-26","S1","2017-11-14",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.53,30.5,-0.63487827243597,3.41772668361337,1690,292,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2017-11-14",68,0.841636637204525,0.704998273912227
"ld0348",23,"2017-01-26","S1","2018-01-15",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.581,32,-0.543004522130226,3.46573590279973,1692,354,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2018-01-15",68,0.841636637204525,1.09853544433372
"ld0348",23,"2017-01-26","S1","2018-03-06",0,"FK","CW","","egg0148","2016-12-07",8.42,0.131,5.44,"Y","DEAD","2018-06-19",0.496,32,-0.70117935225721,3.46573590279973,1693,404,"E052_16_BABY_03","ld0215","w0031",-2.03255795578099,-0.507750689656826,"ld0348_2018-03-06",68,0.841636637204525,1.41590413015751
"ld0349",23,"2017-01-27","S1","2017-01-27",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.137,18.917,-1.98777435315401,2.94006098868353,1694,0,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-01-27",69,0.881786180595523,-1.14843485129869
"ld0349",23,"2017-01-27","S1","2017-02-10",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.146,19.846,-1.9241486572738,2.98800247549205,1695,14,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-02-10",69,0.881786180595523,-1.05957161926803
"ld0349",23,"2017-01-27","S1","2017-03-16",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.208,22.196,-1.57021719928082,3.09991209246365,1696,48,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-03-16",69,0.881786180595523,-0.843760912907853
"ld0349",23,"2017-01-27","S1","2017-04-13",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.249,23.45,-1.39030238251743,3.15487049489229,1697,76,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-04-13",69,0.881786180595523,-0.666034448846532
"ld0349",23,"2017-01-27","S1","2017-05-11",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.297,24.46,-1.21402314017944,3.19703913025903,1698,104,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-05-11",69,0.881786180595523,-0.488307984785212
"ld0349",23,"2017-01-27","S1","2017-06-08",0,"JC","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.328,25.9,-1.11474167059799,3.25424296870549,1699,132,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-06-08",69,0.881786180595523,-0.310581520723891
"ld0349",23,"2017-01-27","S1","2017-08-07",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.354,26,-1.03845836584836,3.25809653802148,1700,192,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-08-07",69,0.881786180595523,0.0702609022646531
"ld0349",23,"2017-01-27","S1","2017-10-02",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.382,26.5,-0.962334670375562,3.27714473299218,1701,248,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-10-02",69,0.881786180595523,0.425713830387294
"ld0349",23,"2017-01-27","S1","2017-11-07",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.517,29,-0.659712404473708,3.36729582998647,1703,284,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2017-11-07",69,0.881786180595523,0.654219284180421
"ld0349",23,"2017-01-27","S1","2018-01-15",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.494,30,-0.705219761794215,3.40119738166216,1704,353,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2018-01-15",69,0.881786180595523,1.09218807061725
"ld0349",23,"2017-01-27","S1","2018-03-06",0,"FK","CW","","egg0144
","2016-12-06",8.35,0.161,6.07,"Y","DEAD","2018-04-20",0.405,30,-0.903868211875598,3.40119738166216,1705,403,"E027_16_BABY_03","ld0057","ld0104",-1.82635091399767,0.537195116562945,"ld0349_2018-03-06",69,0.881786180595523,1.40955675644103
"ld0351",23,"2017-01-31","S1","2017-01-31",0,"BS","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.14,19.559,-1.96611285637283,2.97343553855538,1718,0,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-01-31",73,1.04238435415951,-1.14843485129869
"ld0351",23,"2017-01-31","S1","2017-03-16",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.216,19.227,-1.53247687129797,2.9563155411902,1719,44,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-03-16",73,1.04238435415951,-0.869150407773756
"ld0351",23,"2017-01-31","S1","2017-04-13",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.274,22.71,-1.29462717259407,3.12280535611747,1720,72,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-04-13",73,1.04238435415951,-0.691423943712435
"ld0351",23,"2017-01-31","S1","2017-05-11",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.32,24.486,-1.13943428318836,3.19810152565172,1721,100,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-05-11",73,1.04238435415951,-0.513697479651115
"ld0351",23,"2017-01-31","S1","2017-06-08",0,"JC","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.36,25.54,-1.02165124753198,3.24024585060439,1722,128,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-06-08",73,1.04238435415951,-0.335971015589794
"ld0351",23,"2017-01-31","S1","2017-08-07",0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.355,25.5,-1.03563748950672,3.23867845216438,1723,188,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-08-07",73,1.04238435415951,0.0448714073987502
"ld0351",23,"2017-01-31","S1","2017-10-02",0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.37,26.5,-0.994252273343867,3.27714473299218,1724,244,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-10-02",73,1.04238435415951,0.400324335521391
"ld0351",23,"2017-01-31","S1","2017-11-14",0,"FK","CW","","egg0154","2016-12-10",8.91,0.123,5.38,"","DEAD","2018-01-07",0.492,30,-0.709276562489829,3.40119738166216,1725,287,"E043_16_BABY_06","ld0005","ld0095",-2.09557092360972,-0.82706634396548,"ld0351_2017-11-14",73,1.04238435415951,0.673261405329848
"ld0355",23,"2017-02-01","S1","2017-02-01",0,"BS","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.148,19.157,-1.91054300521802,2.95266818408296,1752,0,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-02-01",74,1.08253389755051,-1.14843485129869
"ld0355",23,"2017-02-01","S1","2017-03-16",0,"JC","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.214,22.578,-1.54177926396029,3.11697598083936,1753,43,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-03-16",74,1.08253389755051,-0.875497781490232
"ld0355",23,"2017-02-01","S1","2017-04-13",0,"JC","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.239,22.585,-1.43129172705063,3.11728596910657,1754,71,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-04-13",74,1.08253389755051,-0.697771317428911
"ld0355",23,"2017-02-01","S1","2017-05-23",0,"JC","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.328,23.743,-1.11474167059799,3.16728775019511,1755,111,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-05-23",74,1.08253389755051,-0.443876368769882
"ld0355",23,"2017-02-01","S1","2017-06-08",0,"JC","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.318,23.419,-1.14570389620196,3.15354765870971,1756,127,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-06-08",74,1.08253389755051,-0.34231838930627
"ld0355",23,"2017-02-01","S1","2017-08-07",0,"FK","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.354,25,-1.03845836584836,3.2188758248682,1757,187,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-08-07",74,1.08253389755051,0.0385240336822744
"ld0355",23,"2017-02-01","S1","2017-10-02",0,"FK","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.369,25,-0.99695863494161,3.2188758248682,1758,243,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-10-02",74,1.08253389755051,0.393976961804916
"ld0355",23,"2017-02-01","S1","2017-11-07",0,"FK","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.475,27,-0.744440474947496,3.29583686600433,1760,279,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2017-11-07",74,1.08253389755051,0.622482415598042
"ld0355",23,"2017-02-01","S1","2018-01-15",0,"FK","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.533,28.5,-0.629233854816292,3.3499040872746,1761,348,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2018-01-15",74,1.08253389755051,1.06045120203487
"ld0355",23,"2017-02-01","S1","2018-03-06",0,"FK","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.531,29,-0.632993257740198,3.36729582998647,1762,398,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2018-03-06",74,1.08253389755051,1.37781988785865
"ld0355",23,"2017-02-01","S1","2018-06-21",0,"FK","CW","","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.773,32,-0.257476230394715,3.46573590279973,1763,505,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2018-06-21",74,1.08253389755051,2.05698887552156
"ld0355",23,"2017-02-01","S1","2018-07-31",0,"TF",NA,"","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.97,34,-0.0304592074847086,3.52636052461616,1764,545,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2018-07-31",74,1.08253389755051,2.31088382418059
"ld0355",23,"2017-02-01","S1","2018-09-02",0,"TF",NA,"","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,0.885,34,-0.122167633974208,3.52636052461616,1765,578,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2018-09-02",74,1.08253389755051,2.52034715682429
"ld0355",23,"2017-02-01","S1","2018-11-09",0,"VF",NA,"""","egg0153","2016-12-10",8.52,0.13,5.14,"Y","ALIVE",NA,1.05,36,0.048790164169432,3.58351893845611,1766,646,"E043_16_BABY_05","ld0005","ld0095",-2.04022082852655,-0.546581985958931,"ld0355_2018-11-09",74,1.08253389755051,2.95196856954464
"ld0356",23,"2017-02-02","S1","2017-02-02",0,"BS","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.104,17.77,-2.26336437984076,2.87751164216656,1768,0,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-02-02",75,1.12268344094151,-1.14843485129869
"ld0356",23,"2017-02-02","S1","2017-03-16",0,"JC","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.16,20.42,-1.83258146374831,3.01651481273652,1769,42,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-03-16",75,1.12268344094151,-0.881845155206707
"ld0356",23,"2017-02-02","S1","2017-04-13",0,"JC","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.213,19.495,-1.54646311327271,2.97015802243456,1770,70,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-04-13",75,1.12268344094151,-0.704118691145387
"ld0356",23,"2017-02-02","S1","2017-05-11",0,"JC","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.254,21.353,-1.3704210119636,3.06119224502578,1771,98,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-05-11",75,1.12268344094151,-0.526392227084066
"ld0356",23,"2017-02-02","S1","2017-06-08",0,"JC","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.296,22.399,-1.21739582465808,3.10901631500733,1772,126,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-06-08",75,1.12268344094151,-0.348665763022745
"ld0356",23,"2017-02-02","S1","2017-08-07",0,"FK","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.323,24.5,-1.13010295575948,3.19867311755068,1773,186,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-08-07",75,1.12268344094151,0.0321766599657987
"ld0356",23,"2017-02-02","S1","2017-10-02",0,"FK","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.342,24.5,-1.07294454191953,3.19867311755068,1774,242,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-10-02",75,1.12268344094151,0.38762958808844
"ld0356",23,"2017-02-02","S1","2017-11-07",0,"FK","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.426,26.5,-0.853315932712767,3.27714473299218,1775,278,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2017-11-07",75,1.12268344094151,0.616135041881566
"ld0356",23,"2017-02-02","S1","2018-01-15",0,"FK","CW","","egg0173","2016-12-18",7.64,0.13,5.52,"Y","DEAD","2018-02-07",0.456,28,-0.785262469467751,3.3322045101752,1776,347,"E053_16_BABY_01","ld0173","w0011",-2.04022082852655,-0.546581985958931,"ld0356_2018-01-15",75,1.12268344094151,1.05410382831839
"ld0357",23,"2017-02-02","S1","2017-02-02",0,"BS","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.109,17.264,-2.21640739675299,2.84862340851578,1777,0,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-02-02",75,1.12268344094151,-1.14843485129869
"ld0357",23,"2017-02-02","S1","2017-03-16",0,"JC","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.176,18.428,-1.73727128394399,2.91387124707367,1778,42,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-03-16",75,1.12268344094151,-0.881845155206707
"ld0357",23,"2017-02-02","S1","2017-04-13",0,"JC","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.224,22.03,-1.4961092271271,3.09240516081425,1779,70,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-04-13",75,1.12268344094151,-0.704118691145387
"ld0357",23,"2017-02-02","S1","2017-05-23",0,"JC","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.338,27.078,-1.08470938349912,3.29872159007292,1780,110,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-05-23",75,1.12268344094151,-0.450223742486357
"ld0357",23,"2017-02-02","S1","2017-06-08",0,"JC","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.342,26.937,-1.07294454191953,3.29350080620678,1781,126,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-06-08",75,1.12268344094151,-0.348665763022745
"ld0357",23,"2017-02-02","S1","2017-08-07",0,"FK","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.343,26,-1.0700248318162,3.25809653802148,1782,186,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-08-07",75,1.12268344094151,0.0321766599657987
"ld0357",23,"2017-02-02","S1","2017-10-02",0,"FK","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.331,26,-1.10563690360507,3.25809653802148,1783,242,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-10-02",75,1.12268344094151,0.38762958808844
"ld0357",23,"2017-02-02","S1","2017-11-07",0,"FK","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.524,29,-0.646263594661095,3.36729582998647,1784,278,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2017-11-07",75,1.12268344094151,0.616135041881566
"ld0357",23,"2017-02-02","S1","2018-01-15",0,"FK","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.508,31.5,-0.677273831403655,3.44998754583159,1785,347,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-01-15",75,1.12268344094151,1.05410382831839
"ld0357",23,"2017-02-02","S1","2018-03-06",0,"FK","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.541,31,-0.614336000135655,3.43398720448515,1786,397,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-03-06",75,1.12268344094151,1.37147251414218
"ld0357",23,"2017-02-02","S1","2018-06-21",0,"FK","CW","","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,0.887,31,-0.119910296672558,3.43398720448515,1787,504,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-06-21",75,1.12268344094151,2.05064150180508
"ld0357",23,"2017-02-02","S1","2018-07-31",0,"TF",NA,"","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,1.055,33,0.0535407669280298,3.49650756146648,1788,544,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-07-31",75,1.12268344094151,2.30453645046411
"ld0357",23,"2017-02-02","S1","2018-09-02",0,"TF",NA,"","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,1.038,39,0.0372957847436969,3.66356164612965,1789,577,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-09-02",75,1.12268344094151,2.51399978310781
"ld0357",23,"2017-02-02","S1","2018-11-09",0,"VF",NA,"""","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,1.125,39,0.117783035656383,3.66356164612965,1790,645,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-11-09",75,1.12268344094151,2.94562119582816
"ld0357",23,"2017-02-02","S1","2018-12-03",0,"VF",NA,"e069","egg0174","2016-12-18",8.18,0.149,5.77,"Y","ALIVE",NA,1.148,39.5,0.138021297897375,3.67630067190708,1791,669,"E053_16_BABY_02","ld0173","w0011",-1.90380897303668,0.144679549438,"ld0357_2018-12-03",75,1.12268344094151,3.09795816502358
"ld0358",23,"2017-02-06","S1","2017-02-06",0,"FK","CW","bd_hwid :outliers","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.125,18.389,-2.07944154167984,2.91175265975872,1792,0,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-02-06",79,1.2832816145055,-1.14843485129869
"ld0358",23,"2017-02-06","S1","2017-03-16",0,"JC","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.173,21.495,-1.75446368448436,3.06782034994824,1793,38,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-03-16",79,1.2832816145055,-0.90723465007261
"ld0358",23,"2017-02-06","S1","2017-04-13",0,"JC","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.236,22.235,-1.44392347395653,3.10166762396266,1794,66,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-04-13",79,1.2832816145055,-0.72950818601129
"ld0358",23,"2017-02-06","S1","2017-05-23",0,"JC","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.28,24.255,-1.27296567581289,3.18862278169718,1795,106,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-05-23",79,1.2832816145055,-0.47561323735226
"ld0358",23,"2017-02-06","S1","2017-06-08",0,"JC","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.283,24.758,-1.2623083813389,3.20914866910962,1796,122,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-06-08",79,1.2832816145055,-0.374055257888648
"ld0358",23,"2017-02-06","S1","2017-08-07",0,"FK","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.308,24,-1.17765549600856,3.17805383034795,1797,182,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-08-07",79,1.2832816145055,0.00678716509989574
"ld0358",23,"2017-02-06","S1","2017-10-02",0,"FK","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.332,25,-1.10262031006565,3.2188758248682,1798,238,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-10-02",79,1.2832816145055,0.362240093222537
"ld0358",23,"2017-02-06","S1","2017-11-14",0,"FK","CW","","egg0157","2016-12-14",8.59,0.115,5.17,"","DEAD","2017-11-17",0.376,26,-0.978166135592243,3.25809653802148,1799,281,"E021_16_BABY_05","ld0152","ld0140",-2.16282315061889,-1.16786427193351,"ld0358_2017-11-14",79,1.2832816145055,0.635177163030994
