"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id","days_since_hatch","F1_Genotype","dam_id","sire_id","lnEgg_mass","z_lnEggMass","series","id"
"ld0470",29,"2017-12-19","S2","2017-12-19",0,"FK","JD","","egg0282","2017-11-23",9.31,0.177,5.84,"","DEAD","2018-04-10",0.106,17.491,-2.24431618487007,2.86168646292493,2348,0,"E0M2A_17_BABY_01","ld0126","ld0115",-1.73160554640831,1.0173134173981,"ld0470_2017-12-19","ld0470"
"ld0470",29,"2017-12-19","S2","2018-01-08",0,"FK","JD","","egg0282","2017-11-23",9.31,0.177,5.84,"","DEAD","2018-04-10",0.12,17.921,-2.12026353620009,2.88597320956125,2349,20,"E0M2A_17_BABY_01","ld0126","ld0115",-1.73160554640831,1.0173134173981,"ld0470_2018-01-08","ld0470"
"ld0470",29,"2017-12-19","S2","2018-01-29",0,"FK","JD","","egg0282","2017-11-23",9.31,0.177,5.84,"","DEAD","2018-04-10",0.119,18.512,-2.12863178587061,2.91841917045132,2350,41,"E0M2A_17_BABY_01","ld0126","ld0115",-1.73160554640831,1.0173134173981,"ld0470_2018-01-29","ld0470"
"ld0470",29,"2017-12-19","S2","2018-02-19",0,"FK","JD","","egg0282","2017-11-23",9.31,0.177,5.84,"","DEAD","2018-04-10",0.144,20.276,-1.93794197940614,3.0094379206101,2351,62,"E0M2A_17_BABY_01","ld0126","ld0115",-1.73160554640831,1.0173134173981,"ld0470_2018-02-19","ld0470"
"ld0470",29,"2017-12-19","S2","2018-03-12",0,"FK","JD","","egg0282","2017-11-23",9.31,0.177,5.84,"","DEAD","2018-04-10",0.156,19.414,-1.8578992717326,2.96599445529003,2352,83,"E0M2A_17_BABY_01","ld0126","ld0115",-1.73160554640831,1.0173134173981,"ld0470_2018-03-12","ld0470"
"ld0470",29,"2017-12-19","S2","2018-04-03",0,"TF","JD","","egg0282","2017-11-23",9.31,0.177,5.84,"","DEAD","2018-04-10",0.204,19.973,-1.58963528513792,2.99438136148303,2353,105,"E0M2A_17_BABY_01","ld0126","ld0115",-1.73160554640831,1.0173134173981,"ld0470_2018-04-03","ld0470"
"ld0471",29,"2017-12-19","S2","2017-12-19",0,"FK","JD","","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.132,18.838,-2.02495335639577,2.93587610640063,2354,0,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2017-12-19","ld0471"
"ld0471",29,"2017-12-19","S2","2018-01-08",0,"FK","JD","","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.135,19.484,-2.00248050054371,2.9695936159443,2355,20,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-01-08","ld0471"
"ld0471",29,"2017-12-19","S2","2018-01-29",0,"FK","JD","","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.131,18.497,-2.03255795578099,2.91760855677241,2356,41,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-01-29","ld0471"
"ld0471",29,"2017-12-19","S2","2018-02-19",0,"FK","JD","","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.14,19.901,-1.96611285637283,2.99076998172418,2357,62,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-02-19","ld0471"
"ld0471",29,"2017-12-19","S2","2018-03-12",0,"FK","JD","","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.169,19.742,-1.77785656405906,2.9827483459957,2358,83,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-03-12","ld0471"
"ld0471",29,"2017-12-19","S2","2018-04-03",0,"TF","JD","","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.23,21.815,-1.46967597005894,3.08259780657557,2359,105,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-04-03","ld0471"
"ld0471",29,"2017-12-19","S2","2018-04-19",0,"TF",NA,"no datas","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.234,NA,-1.45243416362444,NA,2360,121,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-04-19","ld0471"
"ld0471",29,"2017-12-19","S2","2018-05-10",0,"TF","JD","average from Jack_group1","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.268,NA,-1.31676829847128,NA,2361,142,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-05-10","ld0471"
"ld0471",29,"2017-12-19","S2","2018-05-29",0,"TF","JD","average from Jack_group1","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.276,NA,-1.28735441326499,NA,2362,161,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-05-29","ld0471"
"ld0471",29,"2017-12-19","S2","2018-06-23",0,"TF","JD","average from Jack_group1","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.286,NA,-1.25176346816228,NA,2363,186,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-06-23","ld0471"
"ld0471",29,"2017-12-19","S2","2018-07-21",1,"TF",NA,"","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.338,25,-1.08470938349912,3.2188758248682,2364,214,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-07-21","ld0471"
"ld0471",29,"2017-12-19","S2","2018-07-21",1,"TF",NA,"","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.339,25,-1.08175517160169,3.2188758248682,2365,214,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-07-21","ld0471"
"ld0471",29,"2017-12-19","S2","2018-08-14",0,"TF",NA,"","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.361,25,-1.01887732064926,3.2188758248682,2366,238,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-08-14","ld0471"
"ld0471",29,"2017-12-19","S2","2018-10-04",0,"VF",NA,"batch1 shelf","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.452,28,-0.794073099149906,3.3322045101752,2367,289,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-10-04","ld0471"
"ld0471",29,"2017-12-19","S2","2018-11-13",0,"VF",NA,"","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.506,29,-0.681218609694672,3.36729582998647,2368,329,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-11-13","ld0471"
"ld0471",29,"2017-12-19","S2","2018-11-29",0,"VF",NA,"","egg0265","2017-11-18",9.45,0.16,5.94,"","ALIVE",NA,0.525,29,-0.644357016390513,3.36729582998647,2369,345,"E0M1B_17_BABY_01","ld0039","ld0150",-1.83258146374831,0.505622058843528,"ld0471_2018-11-29","ld0471"
"ld0472",29,"2017-12-19","S2","2017-12-19",0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.121,18.563,-2.1119647333854,2.92117035222709,2370,0,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2017-12-19","ld0472"
"ld0472",29,"2017-12-19","S2","2018-01-08",0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.144,20.182,-1.93794197940614,3.00479111804234,2371,20,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-01-08","ld0472"
"ld0472",29,"2017-12-19","S2","2018-01-29",0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.143,19.758,-1.94491064872223,2.98355847262228,2372,41,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-01-29","ld0472"
"ld0472",29,"2017-12-19","S2","2018-02-19",0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.165,20.806,-1.80180980508156,3.0352414066487,2373,62,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-02-19","ld0472"
"ld0472",29,"2017-12-19","S2","2018-03-12",0,"FK","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.18,20.002,-1.71479842809193,2.99583226855432,2374,83,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-03-12","ld0472"
"ld0472",29,"2017-12-19","S2","2018-04-03",1,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.219,23.029,-1.51868354916564,3.13675429126588,2375,105,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-04-03","ld0472"
"ld0472",29,"2017-12-19","S2","2018-04-03",1,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.221,22.867,-1.50959257746438,3.12969482321696,2376,105,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-04-03","ld0472"
"ld0472",29,"2017-12-19","S2","2018-04-19",0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.225,23.354,-1.49165487677772,3.15076827565352,2377,121,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-04-19","ld0472"
"ld0472",29,"2017-12-19","S2","2018-05-10",0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.263,24.332,-1.33560124680437,3.19179235645846,2378,142,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-05-10","ld0472"
"ld0472",29,"2017-12-19","S2","2018-05-29",0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.252,22.172,-1.37832619147071,3.09883023155756,2379,161,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-05-29","ld0472"
"ld0472",29,"2017-12-19","S2","2018-06-23",0,"TF","JD","",NA,NA,NA,NA,NA,NA,NA,NA,0.265,24.025,-1.32802545299591,3.17909495485636,2380,186,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-06-23","ld0472"
"ld0472",29,"2017-12-19","S2","2018-07-21",0,"TF",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0.314,25,-1.15836229307388,3.2188758248682,2381,214,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-07-21","ld0472"
"ld0472",29,"2017-12-19","S2","2018-08-14",0,"TF",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0.358,26,-1.02722229258144,3.25809653802148,2382,238,"E0M1B_17_BABY_02","ld0039","ld0150",NA,NA,"ld0472_2018-08-14","ld0472"
"ld0474",29,"2017-12-20","S2","2017-12-20",0,"FK","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.121,17.876,-2.1119647333854,2.8834590310712,2400,0,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2017-12-20","ld0474"
"ld0474",29,"2017-12-20","S2","2018-01-31",0,"FK","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.124,19.407,-2.0874737133771,2.96563382572996,2401,42,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-01-31","ld0474"
"ld0474",29,"2017-12-20","S2","2018-02-21",0,"FK","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.13,18.95,-2.04022082852655,2.94180393152844,2402,63,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-02-21","ld0474"
"ld0474",29,"2017-12-20","S2","2018-03-12",0,"FK","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.166,19.709,-1.79576749062559,2.98107538421036,2403,82,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-03-12","ld0474"
"ld0474",29,"2017-12-20","S2","2018-04-06",0,"PS","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.245,21.76,-1.40649706843741,3.08007342198774,2404,107,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-04-06","ld0474"
"ld0474",29,"2017-12-20","S2","2018-04-19",1,"TF","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.241,22.908,-1.42295834549148,3.13148619453161,2405,120,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-04-19","ld0474"
"ld0474",29,"2017-12-20","S2","2018-04-19",1,"TF",NA,"no datas","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.24,NA,-1.42711635564015,NA,2406,120,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-04-19","ld0474"
"ld0474",29,"2017-12-20","S2","2018-05-15",0,"TF","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.256,22.653,-1.36257783450257,3.1202922934894,2407,146,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-05-15","ld0474"
"ld0474",29,"2017-12-20","S2","2018-05-25",0,"TF",NA,"no datas","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.254,NA,-1.3704210119636,NA,2408,156,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-05-25","ld0474"
"ld0474",29,"2017-12-20","S2","2018-05-29",0,"TF","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.273,25.415,-1.29828348379718,3.23533955089887,2409,160,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-05-29","ld0474"
"ld0474",29,"2017-12-20","S2","2018-06-24",0,"TF","JD","","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.318,25.208,-1.14570389620196,3.22716140445497,2410,186,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-06-24","ld0474"
"ld0474",29,"2017-12-20","S2","2018-07-17",0,"TF",NA,"","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.346,25,-1.06131650392441,3.2188758248682,2411,209,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-07-17","ld0474"
"ld0474",29,"2017-12-20","S2","2018-08-14",0,"TF",NA,"","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.399,23,-0.918793862092274,3.13549421592915,2412,237,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-08-14","ld0474"
"ld0474",29,"2017-12-20","S2","2018-10-04",0,"VF",NA,"","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.51,27.5,-0.673344553263766,3.31418600467253,2413,288,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-10-04","ld0474"
"ld0474",29,"2017-12-20","S2","2018-11-13",0,"VF",NA,"","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.526,28.5,-0.642454066244427,3.3499040872746,2414,328,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-11-13","ld0474"
"ld0474",29,"2017-12-20","S2","2018-11-29",0,"VF",NA,"","egg0284","2017-11-23",9.95,0.181,6.02,"","ALIVE",NA,0.572,28.5,-0.558616287602339,3.3499040872746,2415,344,"E0M2A_17_BABY_02","ld0126","ld0115",-1.70925824771631,1.13055744556802,"ld0474_2018-11-29","ld0474"
"ld0482",29,"2017-12-28","S2","2017-12-28",0,"FK","CW","","egg0291","2017-11-28",8.35,0.149,5.76,"","DEAD","2018-04-10",0.134,19.4,-2.00991547903123,2.96527306606928,2508,0,"E040_17_BABY_02","ld0116","ld0143",-1.90380897303668,0.144679549438,"ld0482_2017-12-28","ld0482"
"ld0482",29,"2017-12-28","S2","2018-01-24",0,"FK","CW","","egg0291","2017-11-28",8.35,0.149,5.76,"","DEAD","2018-04-10",0.142,20.38,-1.95192822138088,3.01455402779458,2509,27,"E040_17_BABY_02","ld0116","ld0143",-1.90380897303668,0.144679549438,"ld0482_2018-01-24","ld0482"
"ld0482",29,"2017-12-28","S2","2018-02-15",0,"FK","CW","","egg0291","2017-11-28",8.35,0.149,5.76,"","DEAD","2018-04-10",0.157,20.94,-1.85150947363383,3.04166120544239,2510,49,"E040_17_BABY_02","ld0116","ld0143",-1.90380897303668,0.144679549438,"ld0482_2018-02-15","ld0482"
"ld0482",29,"2017-12-28","S2","2018-03-09",0,"FK","CW","","egg0291","2017-11-28",8.35,0.149,5.76,"","DEAD","2018-04-10",0.177,20.98,-1.73160554640831,3.04356960296815,2511,71,"E040_17_BABY_02","ld0116","ld0143",-1.90380897303668,0.144679549438,"ld0482_2018-03-09","ld0482"
"ld0482",29,"2017-12-28","S2","2018-03-27",0,"FK","CW","row added by VF","egg0291","2017-11-28",8.35,0.149,5.76,"","DEAD","2018-04-10",NA,NA,NA,NA,2512,89,"E040_17_BABY_02","ld0116","ld0143",-1.90380897303668,0.144679549438,"ld0482_2018-03-27","ld0482"
"ld0484",29,"2017-12-27","S2","2017-12-27",0,"DN","CW","","egg0287","2017-11-26",8.89,0.147,5.86,"","DEAD","2018-04-02",0.124,18.47,-2.0874737133771,2.91614779421115,2529,0,"E014_17_BABY_01","ld0081","ld0111",-1.9173226922034,0.0761993266115951,"ld0484_2017-12-27","ld0484"
"ld0484",29,"2017-12-27","S2","2018-01-24",0,"FK","CW","","egg0287","2017-11-26",8.89,0.147,5.86,"","DEAD","2018-04-02",0.128,20.02,-2.05572501506252,2.99673177388707,2530,28,"E014_17_BABY_01","ld0081","ld0111",-1.9173226922034,0.0761993266115951,"ld0484_2018-01-24","ld0484"
"ld0485",29,"2017-12-27","S2","2017-12-27",0,"DN","CW","","egg0288","2017-11-26",9.8,0.156,5.46,"","ALIVE",NA,0.133,19.34,-2.01740615076038,2.96217549002515,2531,0,"E014_17_BABY_02","ld0081","ld0111",-1.8578992717326,0.377325095524203,"ld0485_2017-12-27","ld0485"
"ld0485",29,"2017-12-27","S2","2018-01-24",1,"FK","CW","","egg0288","2017-11-26",9.8,0.156,5.46,"","ALIVE",NA,0.141,20.65,-1.95899538860397,3.02771531940704,2532,28,"E014_17_BABY_02","ld0081","ld0111",-1.8578992717326,0.377325095524203,"ld0485_2018-01-24","ld0485"
"ld0485",29,"2017-12-27","S2","2018-01-24",1,"FK",NA,"no datas","egg0288","2017-11-26",9.8,0.156,5.46,"","ALIVE",NA,0.136,NA,-1.99510039324608,NA,2533,28,"E014_17_BABY_02","ld0081","ld0111",-1.8578992717326,0.377325095524203,"ld0485_2018-01-24","ld0485"
"ld0486",29,"2017-12-28","S2","2017-12-28",0,"FK","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.129,19.58,-2.04794287462046,2.97450863710236,2535,0,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2017-12-28","ld0486"
"ld0486",29,"2017-12-28","S2","2018-01-24",0,"FK","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.143,21.23,-1.94491064872223,3.05541527571516,2536,27,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-01-24","ld0486"
"ld0486",29,"2017-12-28","S2","2018-02-15",0,"FK","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.132,20.16,-2.02495335639577,3.00370044320317,2537,49,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-02-15","ld0486"
"ld0486",29,"2017-12-28","S2","2018-03-09",0,"FK","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.151,20.48,-1.89047544216721,3.01944880017131,2538,71,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-03-09","ld0486"
"ld0486",29,"2017-12-28","S2","2018-03-27",0,"FK","CW","row added by VF","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,NA,NA,NA,NA,2539,89,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-03-27","ld0486"
"ld0486",29,"2017-12-28","S2","2018-04-19",0,"TF","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.206,21.56,-1.57987911019256,3.0708397460408,2540,112,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-04-19","ld0486"
"ld0486",29,"2017-12-28","S2","2018-05-10",0,"TF","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.236,23.59,-1.44392347395653,3.16082289341958,2541,133,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-05-10","ld0486"
"ld0486",29,"2017-12-28","S2","2018-05-29",0,"TF","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.227,23.56,-1.48280526150073,3.15955035878339,2542,152,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-05-29","ld0486"
"ld0486",29,"2017-12-28","S2","2018-06-23",0,"TF","CW","","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.239,25.2,-1.43129172705063,3.22684399451738,2543,177,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-06-23","ld0486"
"ld0486",29,"2017-12-28","S2","2018-07-21",0,"TF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.282,24,-1.26584820804402,3.17805383034795,2544,205,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-07-21","ld0486"
"ld0486",29,"2017-12-28","S2","2018-08-14",0,"TF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.316,26,-1.15201306539522,3.25809653802148,2545,229,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-08-14","ld0486"
"ld0486",29,"2017-12-28","S2","2018-10-02",1,"FK",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.442,28,-0.816445396904439,3.3322045101752,2546,278,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-10-02","ld0486"
"ld0486",29,"2017-12-28","S2","2018-10-02",0,"VF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.44,27,-0.82098055206983,3.29583686600433,2547,278,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-10-02","ld0486"
"ld0486",29,"2017-12-28","S2","2018-11-15",0,"VF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.444,29,-0.811930716549912,3.36729582998647,2534,322,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-11-15","ld0486"
"ld0486",29,"2017-12-28","S2","2018-11-29",0,"VF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.451,29.5,-0.796287939479459,3.38439026334577,2548,336,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-11-29","ld0486"
"ld0486",29,"2017-12-28","S2","2018-11-29",1,"VF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.45,29.5,-0.798507696217772,3.38439026334577,2549,336,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-11-29","ld0486"
"ld0486",29,"2017-12-28","S2","2018-12-11",0,"VF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.5,30.5,-0.693147180559945,3.41772668361337,2550,348,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2018-12-11","ld0486"
"ld0486",29,"2017-12-28","S2","2019-01-17",0,"VF",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.5,31,-0.693147180559945,3.43398720448515,2551,385,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2019-01-17","ld0486"
"ld0486",29,"2017-12-28","S2","2019-01-30",0,"FK",NA,"FK showing CW","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.504,31,-0.685179010910768,3.43398720448515,2552,398,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2019-01-30","ld0486"
"ld0486",29,"2017-12-28","S2","2019-01-30",1,"CW",NA,"","egg0292","2017-11-28",8.13,0.145,5.79,"","ALIVE",NA,0.497,30,-0.699165252885508,3.40119738166216,2553,398,"E040_17_BABY_01","ld0116","ld0143",-1.93102153656156,0.00678098939904606,"ld0486_2019-01-30","ld0486"
"ld0488",29,"2018-01-07","S2","2018-01-07",0,"DN","CW","","egg0310","2017-12-07",7.4,0.135,5.88,"","ALIVE",NA,0.112,18.04,-2.18925640768704,2.89259151463448,2575,0,"E043_17_BABY_07","ld0067","ld0442",-2.00248050054371,-0.355334407263403,"ld0488_2018-01-07","ld0488"
"ld0488",29,"2018-01-07","S2","2018-01-29",0,"FK","CW","date modified (from 28 to 29)","egg0310","2017-12-07",7.4,0.135,5.88,"","ALIVE",NA,0.128,19.77,-2.05572501506252,2.98416563718253,2576,22,"E043_17_BABY_07","ld0067","ld0442",-2.00248050054371,-0.355334407263403,"ld0488_2018-01-29","ld0488"
"ld0488",29,"2018-01-07","S2","2018-02-17",0,"FK","CW","","egg0310","2017-12-07",7.4,0.135,5.88,"","ALIVE",NA,0.142,20.4,-1.95192822138088,3.01553490085017,2577,41,"E043_17_BABY_07","ld0067","ld0442",-2.00248050054371,-0.355334407263403,"ld0488_2018-02-17","ld0488"
"ld0488",29,"2018-01-07","S2","2018-03-09",0,"FK","CW","","egg0310","2017-12-07",7.4,0.135,5.88,"","ALIVE",NA,0.17,22.04,-1.77195684193188,3.09285898428471,2578,61,"E043_17_BABY_07","ld0067","ld0442",-2.00248050054371,-0.355334407263403,"ld0488_2018-03-09","ld0488"
"ld0488",29,"2018-01-07","S2","2018-03-27",0,"FK","CW","row added by VF","egg0310","2017-12-07",7.4,0.135,5.88,"","ALIVE",NA,NA,NA,NA,NA,2579,79,"E043_17_BABY_07","ld0067","ld0442",-2.00248050054371,-0.355334407263403,"ld0488_2018-03-27","ld0488"
"ld0488",29,"2018-01-07","S2","2018-04-19",0,"TF","CW","","egg0310","2017-12-07",7.4,0.135,5.88,"","ALIVE",NA,0.229,23.33,-1.4740332754279,3.14974008603334,2580,102,"E043_17_BABY_07","ld0067","ld0442",-2.00248050054371,-0.355334407263403,"ld0488_2018-04-19","ld0488"
