"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id"
"ld0233",29,2016-12-09,"S1",2017-05-19,0,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.285,25.36,-1.25526609871349,3.23317312956903,143
"ld0233",29,2016-12-09,"S1",2017-07-20,0,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.338,21.6,-1.08470938349912,3.07269331469012,144
"ld0233",29,2016-12-09,"S1",2017-09-15,0,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.29,25.5,-1.23787435600162,3.23867845216438,145
"ld0233",29,2016-12-09,"S1",2017-09-15,1,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.284,26,-1.25878104082093,3.25809653802148,146
"ld0233",29,2016-12-09,"S1",2017-11-14,0,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.436,30,-0.830113035633103,3.40119738166216,147
"ld0233",29,2016-12-09,"S1",2018-01-15,0,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.478,28.5,-0.738144546490681,3.3499040872746,148
"ld0233",29,2016-12-09,"S1",2018-03-06,0,"FK","CW","","egg0027","10/11/2016",8.47,0.118,5.36,"Y","DEAD",2018-05-11,0.436,30,-0.830113035633103,3.40119738166216,149
"ld0234",23,2016-12-11,"S1",2016-12-11,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.127,18.546,-2.06356819252355,2.92025413237803,150
"ld0234",23,2016-12-11,"S1",2016-12-26,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.126,19.794,-2.07147337203066,2.9853788614745,151
"ld0234",23,2016-12-11,"S1",2017-01-09,0,"JC","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.181,20.91,-1.70925824771631,3.04022751344054,152
"ld0234",23,2016-12-11,"S1",2017-01-22,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.196,22.02,-1.62964061975162,3.09195113129453,153
"ld0234",23,2016-12-11,"S1",2017-02-06,0,"JC","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.202,22.743,-1.59948758158093,3.12425740574228,154
"ld0234",23,2016-12-11,"S1",2017-02-23,0,"JC","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.236,22.91,-1.44392347395653,3.1315734964654,155
"ld0234",23,2016-12-11,"S1",2017-03-23,0,"JC","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.287,24.83,-1.24827306322252,3.21205259952008,156
"ld0234",23,2016-12-11,"S1",2017-04-18,0,"JC","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.296,25.25,-1.21739582465808,3.22882615572137,157
"ld0234",23,2016-12-11,"S1",2017-05-19,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.329,25.32,-1.11169752821677,3.23159459727598,158
"ld0234",23,2016-12-11,"S1",2017-07-20,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.375,26.2,-0.980829253011726,3.26575941076705,159
"ld0234",23,2016-12-11,"S1",2017-09-15,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.374,27,-0.983499481567605,3.29583686600433,160
"ld0234",23,2016-12-11,"S1",2017-11-07,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.376,27,-0.978166135592243,3.29583686600433,161
"ld0234",23,2016-12-11,"S1",2018-01-15,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.39,27,-0.941608539858445,3.29583686600433,162
"ld0234",23,2016-12-11,"S1",2018-03-06,0,"FK","CW","","egg0014","28/10/2016",8.27,0.181,6.42,"Y","DEAD",2018-04-03,0.388,29,-0.946749939358864,3.36729582998647,163
"ld0235",23,2016-12-11,"S1",2016-12-11,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.13,18.215,-2.04022082852655,2.90224543046053,164
"ld0235",23,2016-12-11,"S1",2016-12-26,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.105,19.022,-2.25379492882461,2.94559620406019,165
"ld0235",23,2016-12-11,"S1",2017-01-09,0,"JC","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.152,19.86,-1.88387475813586,2.98870765861703,166
"ld0235",23,2016-12-11,"S1",2017-01-22,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.153,20.35,-1.8773173575897,3.0130809118886,167
"ld0235",23,2016-12-11,"S1",2017-02-06,0,"JC","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.165,20.52,-1.80180980508156,3.02140002030257,168
"ld0235",23,2016-12-11,"S1",2017-02-23,0,"JC","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.189,21.58,-1.66600826392249,3.07176695982999,169
"ld0235",23,2016-12-11,"S1",2017-03-23,0,"JC","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.228,21.65,-1.4784096500277,3.0750054544485,170
"ld0235",23,2016-12-11,"S1",2017-04-18,0,"JC","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.265,23.2,-1.32802545299591,3.14415227867226,171
"ld0235",23,2016-12-11,"S1",2017-05-19,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.319,NA,-1.14256417619729,NA,172
"ld0235",23,2016-12-11,"S1",2017-07-20,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.347,26,-1.05843049903528,3.25809653802148,173
"ld0235",23,2016-12-11,"S1",2017-09-15,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.327,26,-1.11779510808488,3.25809653802148,174
"ld0235",23,2016-12-11,"S1",2017-11-14,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.484,29,-0.725670372265505,3.36729582998647,175
"ld0235",23,2016-12-11,"S1",2018-01-15,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.526,30,-0.642454066244427,3.40119738166216,176
"ld0235",23,2016-12-11,"S1",2018-03-06,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.459,30,-0.778705068921592,3.40119738166216,177
"ld0235",23,2016-12-11,"S1",2018-06-21,0,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.612,30.5,-0.491022996469811,3.41772668361337,178
"ld0235",23,2016-12-11,"S1",2018-06-21,1,"FK","CW","","egg0003","25/10/2016",8.96,0.108,4.7,"","ALIVE",NA,0.612,30.5,-0.491022996469811,3.41772668361337,179
"ld0236",23,2016-12-11,"S1",2016-12-11,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.13,19.801,-2.04022082852655,2.98573244147566,180
"ld0236",23,2016-12-11,"S1",2016-12-26,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.136,20.644,-1.99510039324608,3.02742472028648,181
"ld0236",23,2016-12-11,"S1",2017-01-09,0,"JC","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.19,21.51,-1.66073120682165,3.06851794327964,182
"ld0236",23,2016-12-11,"S1",2017-01-22,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.189,21.38,-1.66600826392249,3.0624559055969,183
"ld0236",23,2016-12-11,"S1",2017-02-06,0,"JC","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.193,22.614,-1.64506509007725,3.11856918351305,184
"ld0236",23,2016-12-11,"S1",2017-02-23,0,"JC","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.219,24.47,-1.51868354916564,3.19744787745458,185
"ld0236",23,2016-12-11,"S1",2017-03-23,0,"JC","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.266,24.39,-1.32425897020044,3.19417321222783,186
"ld0236",23,2016-12-11,"S1",2017-04-18,0,"JC","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.266,23.9,-1.32425897020044,3.17387845893747,187
"ld0236",23,2016-12-11,"S1",2017-05-19,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.318,25.23,-1.14570389620196,3.22803376265297,188
"ld0236",23,2016-12-11,"S1",2017-07-20,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.355,27,-1.03563748950672,3.29583686600433,189
"ld0236",23,2016-12-11,"S1",2017-09-15,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.306,26,-1.18417017702976,3.25809653802148,190
"ld0236",23,2016-12-11,"S1",2017-11-14,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.487,30,-0.719491155899547,3.40119738166216,191
"ld0236",23,2016-12-11,"S1",2018-01-15,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.504,31,-0.685179010910768,3.43398720448515,192
"ld0236",23,2016-12-11,"S1",2018-03-06,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.46,31,-0.776528789498996,3.43398720448515,193
"ld0236",23,2016-12-11,"S1",2018-06-21,0,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.563,30.5,-0.574475650842447,3.41772668361337,194
"ld0236",23,2016-12-11,"S1",2018-06-21,1,"FK","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.563,30.5,-0.574475650842447,3.41772668361337,195
"ld0236",23,2016-12-11,"S1",2018-07-31,0,"TF","CW","","egg0016","28/10/2016",8.48,0.17,6.41,"","DEAD",2019-01-21,0.7,32,-0.356674943938732,3.46573590279973,196
"ld0237",23,2016-12-11,"S1",2016-12-11,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.126,17.584,-2.07147337203066,2.86698939766127,197
"ld0237",23,2016-12-11,"S1",2016-12-26,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.108,19.368,-2.22562405185792,2.96362221963576,198
"ld0237",23,2016-12-11,"S1",2017-01-22,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.179,21.46,-1.72036947314138,3.06619073720255,199
"ld0237",23,2016-12-11,"S1",2017-02-06,0,"JC","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.174,22.106,-1.74869997976761,3.09584906488876,200
"ld0237",23,2016-12-11,"S1",2017-02-23,0,"JC","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.203,22.58,-1.59454929994035,3.11706455872152,201
"ld0237",23,2016-12-11,"S1",2017-03-23,0,"JC","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.282,24.36,-1.26584820804402,3.1929424428417,202
"ld0237",23,2016-12-11,"S1",2017-04-18,0,"JC","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.292,24.23,-1.23100147671386,3.18759153482843,203
"ld0237",23,2016-12-11,"S1",2017-05-19,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.298,24.67,-1.21066179247673,3.20558793054127,204
"ld0237",23,2016-12-11,"S1",2017-07-20,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.303,26,-1.19402247347277,3.25809653802148,205
"ld0237",23,2016-12-11,"S1",2017-09-01,0,"JC","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.17,21.46,-1.77195684193188,3.06619073720255,206
"ld0237",23,2016-12-11,"S1",2017-09-15,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.273,25.5,-1.29828348379718,3.23867845216438,207
"ld0237",23,2016-12-11,"S1",2017-11-07,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.344,26,-1.06711362160874,3.25809653802148,208
"ld0237",23,2016-12-11,"S1",2018-01-15,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.315,27,-1.1551826401565,3.29583686600433,209
"ld0237",23,2016-12-11,"S1",2018-03-06,0,"FK","CW","","egg0006","25/10/2016",7.61,0.111,5.26,"","DEAD",2018-04-03,0.347,27,-1.05843049903528,3.29583686600433,210
"ld0238",23,2016-12-11,"S1",2016-12-11,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.121,18.158,-2.1119647333854,2.89911123494957,211
"ld0238",23,2016-12-11,"S1",2016-12-26,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.116,19.978,-2.15416508787577,2.99463166810996,212
"ld0238",23,2016-12-11,"S1",2017-01-09,0,"JC","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.142,20.26,-1.95192822138088,3.00864849882054,213
"ld0238",23,2016-12-11,"S1",2017-01-22,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.156,20.6,-1.8578992717326,3.02529107579554,214
"ld0238",23,2016-12-11,"S1",2017-02-06,0,"JC","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.165,21.519,-1.80180980508156,3.06893626581241,215
"ld0238",23,2016-12-11,"S1",2017-02-23,0,"JC","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.197,21.63,-1.62455155024415,3.07408123996497,216
"ld0238",23,2016-12-11,"S1",2017-03-23,0,"JC","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.233,22.37,-1.45671682541644,3.10772077550204,217
"ld0238",23,2016-12-11,"S1",2017-04-18,0,"JC","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.259,24.42,-1.3509272172826,3.19540246868256,218
"ld0238",23,2016-12-11,"S1",2017-05-19,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.292,24.49,-1.23100147671386,3.19826487096408,219
"ld0238",23,2016-12-11,"S1",2017-07-20,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.313,24,-1.16155208844198,3.17805383034795,220
"ld0238",23,2016-12-11,"S1",2017-09-15,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.278,25.5,-1.2801341652915,3.23867845216438,221
"ld0238",23,2016-12-11,"S1",2017-11-14,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.433,28,-0.837017550979647,3.3322045101752,222
"ld0238",23,2016-12-11,"S1",2017-11-14,1,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.43,28,-0.843970070294529,3.3322045101752,223
"ld0238",23,2016-12-11,"S1",2018-01-15,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.466,28.5,-0.763569644856491,3.3499040872746,224
"ld0238",23,2016-12-11,"S1",2018-03-06,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.528,30,-0.638658995275876,3.40119738166216,225
"ld0238",23,2016-12-11,"S1",2018-06-21,0,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.721,31,-0.327116141697188,3.43398720448515,226
"ld0238",23,2016-12-11,"S1",2018-06-21,1,"FK","CW","","egg0004","25/10/2016",7.32,0.129,4.94,"Y","ALIVE",NA,0.721,31,-0.327116141697188,3.43398720448515,227
"ld0239",23,2016-12-11,"S1",2016-12-11,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.134,18.302,-2.00991547903123,2.90701034349319,228
"ld0239",23,2016-12-11,"S1",2016-12-26,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.123,20.119,-2.09557092360972,3.0016646422071,229
"ld0239",23,2016-12-11,"S1",2017-01-22,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.201,21.81,-1.60445037092306,3.08236858021354,230
"ld0239",23,2016-12-11,"S1",2017-02-06,0,"JC","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.194,23.28,-1.63989711991881,3.14759462286324,231
"ld0239",23,2016-12-11,"S1",2017-02-23,0,"JC","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.233,23.53,-1.45671682541644,3.15827620273927,232
"ld0239",23,2016-12-11,"S1",2017-03-23,0,"JC","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.267,22.72,-1.32050662058189,3.12324559385295,233
"ld0239",23,2016-12-11,"S1",2017-04-18,0,"JC","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.316,26.51,-1.15201306539522,3.27752202030093,234
"ld0239",23,2016-12-11,"S1",2017-05-19,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.376,26.53,-0.978166135592243,3.27827616814965,235
"ld0239",23,2016-12-11,"S1",2017-07-20,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.394,26,-0.931404369684203,3.25809653802148,236
"ld0239",23,2016-12-11,"S1",2017-09-01,0,"JC","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.181,19.9,-1.70925824771631,2.99071973173045,237
"ld0239",23,2016-12-11,"S1",2017-09-15,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.386,28.5,-0.951917909517306,3.3499040872746,238
"ld0239",23,2016-12-11,"S1",2017-11-14,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.527,30,-0.640554730440775,3.40119738166216,239
"ld0239",23,2016-12-11,"S1",2018-01-15,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.579,30,-0.546452801409142,3.40119738166216,240
"ld0239",23,2016-12-11,"S1",2018-03-06,0,"FK","CW","","egg0001","25/10/2016",8.68,0.122,5.32,"","DEAD",2018-06-21,0.548,31.5,-0.601479992034121,3.44998754583159,241
"ld0240",29,2016-12-13,"S1",2016-12-13,0,"FK","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.105,18.817,-2.25379492882461,2.93476071656251,242
"ld0240",29,2016-12-13,"S1",2016-12-29,0,"FK","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.106,19.4,-2.24431618487007,2.96527306606928,243
"ld0240",29,2016-12-13,"S1",2017-01-25,0,"FK","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.18,21.22,-1.71479842809193,3.05494413318584,244
"ld0240",29,2016-12-13,"S1",2017-02-23,0,"JC","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.282,NA,-1.26584820804402,NA,245
"ld0240",29,2016-12-13,"S1",2017-03-23,0,"JC","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.3,24.47,-1.20397280432594,3.19744787745458,246
"ld0240",29,2016-12-13,"S1",2017-04-18,0,"JC","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.291,25.87,-1.23443201181064,3.25308399619794,247
"ld0240",29,2016-12-13,"S1",2017-05-19,0,"FK","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.306,25.89,-1.18417017702976,3.25385679376345,248
"ld0240",29,2016-12-13,"S1",2017-07-20,0,"FK","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.308,26.5,-1.17765549600856,3.27714473299218,249
"ld0240",29,2016-12-13,"S1",2017-08-02,0,"JC","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.195,21.986,-1.63475572041839,3.09040588715667,250
"ld0240",29,2016-12-13,"S1",2017-11-01,0,"JC","CW","","egg0040","15/11/2016",8.8,0.11,5.02,"","DEAD",2017-09-08,0.172,20.61,-1.76026080216868,3.02577639490237,251
"ld0241",29,2016-12-13,"S1",2016-12-13,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.118,18.041,-2.13707065451647,2.89264694547067,252
"ld0241",29,2016-12-13,"S1",2016-12-29,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.124,18.104,-2.0874737133771,2.89613290833124,253
"ld0241",29,2016-12-13,"S1",2017-01-25,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.189,21.01,-1.66600826392249,3.04499851485691,254
"ld0241",29,2016-12-13,"S1",2017-02-23,0,"JC","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.223,22.75,-1.50058350752202,3.12456514539696,255
"ld0241",29,2016-12-13,"S1",2017-03-23,0,"JC","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.288,24.13,-1.24479479884619,3.18345587963694,256
"ld0241",29,2016-12-13,"S1",2017-04-18,0,"JC","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.275,23.6,-1.29098418131557,3.16124671203156,257
"ld0241",29,2016-12-13,"S1",2017-05-19,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.319,25.73,-1.14256417619729,3.24765762629365,258
"ld0241",29,2016-12-13,"S1",2017-07-20,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.351,25.5,-1.04696905551627,3.23867845216438,259
"ld0241",29,2016-12-13,"S1",2017-08-02,0,"JC","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.201,21.478,-1.60445037092306,3.06702915543602,260
"ld0241",29,2016-12-13,"S1",2017-09-15,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.343,25.5,-1.0700248318162,3.23867845216438,261
"ld0241",29,2016-12-13,"S1",2017-11-01,0,"JC","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.159,19.86,-1.83885107676191,2.98870765861703,262
"ld0241",29,2016-12-13,"S1",2017-11-07,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.482,28,-0.729811164931537,3.3322045101752,263
"ld0241",29,2016-12-13,"S1",2017-11-07,1,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.475,28,-0.744440474947496,3.3322045101752,264
"ld0241",29,2016-12-13,"S1",2018-01-15,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.54,29,-0.616186139423817,3.36729582998647,265
"ld0241",29,2016-12-13,"S1",2018-01-15,1,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.538,29,-0.619896718820353,3.36729582998647,266
"ld0241",29,2016-12-13,"S1",2018-03-06,0,"FK","CW","","egg0032","15/11/2016",8.77,0.118,5.24,"Y","DEAD",2018-04-03,0.446,30,-0.807436326962073,3.40119738166216,267
"ld0242",29,2016-12-14,"S1",2016-12-14,0,"DN","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.106,16.216,-2.24431618487007,2.7859984091497,268
"ld0242",29,2016-12-14,"S1",2016-12-29,0,"FK","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.114,18.209,-2.17155683058764,2.90191597734971,269
"ld0242",29,2016-12-14,"S1",2017-01-25,0,"FK","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.159,20.73,-1.83885107676191,3.03158192644769,270
"ld0242",29,2016-12-14,"S1",2017-02-23,0,"JC","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.184,22.7,-1.69281952137315,3.12236492448736,271
"ld0242",29,2016-12-14,"S1",2017-03-23,0,"JC","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.234,22.39,-1.45243416362444,3.10861443061066,272
"ld0242",29,2016-12-14,"S1",2017-04-18,0,"JC","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.254,24.58,-1.3704210119636,3.20193310413789,273
"ld0242",29,2016-12-14,"S1",2017-05-19,0,"FK","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.302,23.89,-1.19732826160727,3.17345996133772,274
"ld0242",29,2016-12-14,"S1",2017-07-20,0,"FK","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.302,25.5,-1.19732826160727,3.23867845216438,275
"ld0242",29,2016-12-14,"S1",2017-08-02,0,"JC","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.189,21.68,-1.66600826392249,3.07639017657145,276
"ld0242",29,2016-12-14,"S1",2017-09-15,0,"FK","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.271,25.5,-1.30563645810244,3.23867845216438,277
"ld0242",29,2016-12-14,"S1",2017-11-01,0,"JC","CW","","egg0039","15/11/2016",8.19,0.106,5.22,"","ALIVE",NA,0.149,19.71,-1.90380897303668,2.98112612116463,278
